Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Petal Tool for Analyzing and Transforming Legacy MPI Applications,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-319-29778-1_10,Hadia AhmedAnthony SkjellumPeter Pirkelbauer,2016,https://link.springer.com/chapter/10.1007/978-3-319-29778-1_10,Conference paper
Beyond Body-Centrism: Making Food Discourses the Main Course of Feminist Analysis,Digesting Femininities,,,,10.1007/978-3-319-58925-1_2,Natalie Jovanovski,2017,https://link.springer.com/chapter/10.1007/978-3-319-58925-1_2,Chapter
Sound Transpilation from Binary to&#xa0;Machine-Independent Code,Formal Methods: Foundations and Applications,,,,10.1007/978-3-319-70848-5_13,Roberto MetereAndreas LindnerRoberto Guanciale,2017,https://link.springer.com/chapter/10.1007/978-3-319-70848-5_13,Conference paper
OpenMP $$^{\textregistered }$$ Runtime Instrumentation for Optimization,Scaling OpenMP for Exascale Performance and Portability,,,,10.1007/978-3-319-65578-9_19,Taru DoodiJonathan PeytonJim CownieMaria GarzaranRubasri KalidasJeongnim KimAmrita MathuriyaTerry WilmarthGengbin Zheng,2017,https://link.springer.com/chapter/10.1007/978-3-319-65578-9_19,Conference paper
Automatically Optimizing Stencil Computations on Many-Core NUMA Architectures,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-319-52709-3_12,Pei-Hung LinQing YiDaniel QuinlanChunhua LiaoYongqing Yan,2017,https://link.springer.com/chapter/10.1007/978-3-319-52709-3_12,Conference paper
Variability-Specific Abstraction Refinement for Family-Based Model Checking,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-662-54494-5_24,Aleksandar S. DimovskiAndrzej Wąsowski,2017,https://link.springer.com/chapter/10.1007/978-3-662-54494-5_24,Conference paper
Automatic CPU/GPU Generation of Multi-versioned OpenCL Kernels for C++ Scientific Applications,International Journal of Parallel Programming,,,,10.1007/s10766-016-0425-6,Rafael SotomayorLuis Miguel SanchezJavier Garcia BlasJavier FernandezJ. Daniel Garcia,2016,https://link.springer.com/article/10.1007/s10766-016-0425-6,Article
An adaptive framework for the creation of exergames for intangible cultural heritage (ICH) education,Journal of Computers in Education,,,,10.1007/s40692-018-0115-z,A. GrammatikopoulouS. LarabaO. SahbenderogluK. DimitropoulosS. DoukaN. Grammalidis,2018,https://link.springer.com/article/10.1007/s40692-018-0115-z,Article
Monitoring Heterogeneous Applications with the OpenMP Tools Interface,Tools for High Performance Computing 2016,,,,10.1007/978-3-319-56702-0_3,Michael WagnerGermán LlortAntonio FilguerasDaniel Jiménez-GonzálezHarald ServatXavier TeruelEstanislao MercadalCarlos ÁlvarezJudit GiménezXavier MartorellEduard AyguadéJesús Labarta,2017,https://link.springer.com/chapter/10.1007/978-3-319-56702-0_3,Conference paper
Tile Merging Technique to Generate Valid Tiled Code by Means of the Transitive Closure of a Dependence Graph,"Hard and Soft Computing for Artificial Intelligence, Multimedia and Security",,,,10.1007/978-3-319-48429-7_29,Włodzimierz BieleckiPiotr Skotnicki,2017,https://link.springer.com/chapter/10.1007/978-3-319-48429-7_29,Conference paper
Towards Enabling Live Thresholding as Utility to Manage Elastic Master-Slave Applications in the Cloud,Journal of Grid Computing,,,,10.1007/s10723-017-9405-3,Vinicius Facco RodriguesRodrigo da Rosa RighiGustavo RostirollaJorge Luis Victória BarbosaCristiano André da CostaAntônio Marcos AlbertiVictor Chang,2017,https://link.springer.com/article/10.1007/s10723-017-9405-3,Article
An Exploration Framework for Efficient High-Level Synthesis of Support Vector Machines: Case Study on ECG Arrhythmia Detection for Xilinx Zynq SoC,Journal of Signal Processing Systems,,,,10.1007/s11265-017-1230-1,Vasileios TsoutsourasKonstantina KoliogeorgiSotirios XydisDimitrios Soudris,2017,https://link.springer.com/article/10.1007/s11265-017-1230-1,Article
Automatic Vectorization for MATLAB,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-319-52709-3_14,Hanfeng ChenAlexander KrolikErick LavoieLaurie Hendren,2017,https://link.springer.com/chapter/10.1007/978-3-319-52709-3_14,Conference paper
Towards a Common Vocabulary for Crisis Management Scenarios,Critical Information Infrastructures Security,,,,10.1007/978-3-319-99843-5_3,Jingquan XieBetim SojevaErich RomeDaniel Lückerath,2018,https://link.springer.com/chapter/10.1007/978-3-319-99843-5_3,Conference paper
Distributed Web Mining of Ethereum,Cyber Security Cryptography and Machine Learning,,,,10.1007/978-3-319-94147-9_4,Trishita TiwariDavid StarobinskiAri Trachtenberg,2018,https://link.springer.com/chapter/10.1007/978-3-319-94147-9_4,Conference paper
JavaScript,The Full Stack Developer,,,,10.1007/978-1-4842-4152-3_8,Chris Northwood,2018,https://link.springer.com/chapter/10.1007/978-1-4842-4152-3_8,Chapter
Getting Node.js Apps Production Ready,Practical Node.js,,,,10.1007/978-1-4842-3039-8_10,Azat Mardan,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3039-8_10,Chapter
Let’s Go Live!,Software Development From A to Z,,,,10.1007/978-1-4842-3945-2_8,Olga FilipovaRui Vilão,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3945-2_8,Chapter
Polygonal Iteration Space Partitioning,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-319-52709-3_11,Aniket ShivamAlexandru NicolauAlexander V. VeidenbaumMario Mango FurnariRosario Cammarota,2017,https://link.springer.com/chapter/10.1007/978-3-319-52709-3_11,Conference paper
Observations and Explanations of MW Emissions in Solar Flaring Loops,Solar Flare Loops: Observations and Interpretations,,,,10.1007/978-981-10-2869-4_3,Guangli HuangVictor F. MelnikovHaisheng JiZongjun Ning,2018,https://link.springer.com/chapter/10.1007/978-981-10-2869-4_3,Chapter
Hybrid automata: from verification to implementation,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-017-0458-1,Stanley BakOmar Ali BegSergiy BogomolovTaylor T. JohnsonLuan Viet NguyenChristian Schilling,2017,https://link.springer.com/article/10.1007/s10009-017-0458-1,Article
AErlang: Empowering Erlang with Attribute-Based Communication,Coordination Models and Languages,,,,10.1007/978-3-319-59746-1_2,Rocco De NicolaTan DuongOmar InversoCatia Trubiani,2017,https://link.springer.com/chapter/10.1007/978-3-319-59746-1_2,Conference paper
Active galactic nuclei: what’s in a name?,The Astronomy and Astrophysics Review,,,,10.1007/s00159-017-0102-9,P. PadovaniD. M. AlexanderR. J. AssefB. De MarcoP. GiommiR. C. HickoxG. T. RichardsV. SmolčićE. HatziminaoglouV. MainieriM. Salvato,2017,https://link.springer.com/article/10.1007/s00159-017-0102-9,Article
"Analytical Validation of a Portable Mass Spectrometer Featuring Interchangeable, Ambient Ionization Sources for High Throughput Forensic Evidence Screening",Journal of The American Society for Mass Spectrometry,,,,10.1007/s13361-016-1562-2,Zachary E. LawtonAngelica TraubWilliam L. FatiganteJose ManciasAdam E. O’LearySeth E. HallJamie R. WielandHerbert OberacherMichael C. GizziChristopher C. Mulligan,2016,https://link.springer.com/article/10.1007/s13361-016-1562-2,Article
Chemistry of Star-Forming Regions,Introduction to Astrochemistry,,,,10.1007/978-4-431-54171-4_7,Satoshi Yamamoto,2017,https://link.springer.com/chapter/10.1007/978-4-431-54171-4_7,Chapter
Rolex: resilience-oriented language extensions for extreme-scale systems,The Journal of Supercomputing,,,,10.1007/s11227-016-1752-5,Saurabh HukerikarRobert F. Lucas,2016,https://link.springer.com/article/10.1007/s11227-016-1752-5,Article
Introduction to TypeScript,Building Web Applications with Visual Studio 2017,,,,10.1007/978-1-4842-2478-6_7,Philip JapikseKevin GrossnicklausBen Dewey,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2478-6_7,Chapter
Water Sorption and Solvent Sorption Behavior of Epoxy/Rubber Polymer Blends,Handbook of Epoxy Blends,,,,10.1007/978-3-319-40043-3_12,Padmanabhan Krishnan,2017,https://link.springer.com/rwe/10.1007/978-3-319-40043-3_12,Reference work entry
Model Checking Embedded C Software Using k-Induction and Invariants,Embedded Software Verification and Debugging,,,,10.1007/978-1-4614-2266-2_7,Herbert RochaHussama IsmailLucas CordeiroRaimundo Barreto,2017,https://link.springer.com/chapter/10.1007/978-1-4614-2266-2_7,Chapter
Parsing Related Tags Networks from Flickr® to Explore Crowd-Sourced Keyword Associations,Data Analytics in Digital Humanities,,,,10.1007/978-3-319-54499-1_8,Shalin Hai-Jew,2017,https://link.springer.com/chapter/10.1007/978-3-319-54499-1_8,Chapter
Astrophysical Black Holes,Black Holes: A Laboratory for Testing Strong Gravity,,,,10.1007/978-981-10-4524-0_4,Cosimo Bambi,2017,https://link.springer.com/chapter/10.1007/978-981-10-4524-0_4,Chapter
Runtime Vectorization Transformations of Binary Code,International Journal of Parallel Programming,,,,10.1007/s10766-016-0480-z,Nabil HallouErven RohouPhilippe Clauss,2016,https://link.springer.com/article/10.1007/s10766-016-0480-z,Article
Prototype system for geospatial data building-sharing developed by utilizing open source web technology,Spatial Information Research,,,,10.1007/s41324-017-0138-y,Sanghwan JunSungho Lee,2017,https://link.springer.com/article/10.1007/s41324-017-0138-y,Article
Assessing resilient versus stop-and-restart fault-tolerant solutions in MPI applications,The Journal of Supercomputing,,,,10.1007/s11227-016-1863-z,Nuria LosadaMaría J. MartínPatricia González,2016,https://link.springer.com/article/10.1007/s11227-016-1863-z,Article
Enhanced and Secure Query Services in Cloud with Perfect Data Privacy for the Data Owner,Proceedings of the International Conference on Soft Computing Systems,,,,10.1007/978-81-322-2674-1_54,B. ThiyagarajanM. R. GokulG. Hemanth KumarR. Rahul PrasanthM. ShanmugamN. PazhanirajaK. Prem KumarV. Vijayakumar,2016,https://link.springer.com/chapter/10.1007/978-81-322-2674-1_54,Conference paper
Spatio-temporal variation of septage characteristics of a semi-arid metropolitan city in a developing country,Environmental Science and Pollution Research,,,,10.1007/s11356-016-8336-z,D. KrithikaAnu Rachel ThomasGomathy R. IyerMartin KranertLigy Philip,2017,https://link.springer.com/article/10.1007/s11356-016-8336-z,Article
Israelite Tribal Confederation Enters Canaan,"The Origins of Democracy in Tribes, City-States and Nation-States",,,,10.1007/978-3-319-51695-0_60,Ronald M. Glassman,2017,https://link.springer.com/chapter/10.1007/978-3-319-51695-0_60,Chapter
Rahft: A Tool for Verifying Horn Clauses Using Abstract Interpretation and Finite Tree Automata,Computer Aided Verification,,,,10.1007/978-3-319-41528-4_14,Bishoksan KafleJohn P. GallagherJosé F. Morales,2016,https://link.springer.com/chapter/10.1007/978-3-319-41528-4_14,Conference paper
Effect of bovine pericardial extracellular matrix scaffold niche on seeded human mesenchymal stem cell function,Scientific Reports,,,,10.1038/srep37089,Zhi Zhao LiuMaelene L. WongLeigh G. Griffiths,2016,https://link.springer.com/article/10.1038/srep37089,Article
"A New Century and a New Era – Kharkov,St. Petersburg",Kant in Imperial Russia,,,,10.1007/978-3-319-52914-1_4,Thomas Nemeth,2017,https://link.springer.com/chapter/10.1007/978-3-319-52914-1_4,Chapter
Work-Stealing for Multi-socket Architecture,Task Scheduling for Multi-core and Parallel Architectures,,,,10.1007/978-981-10-6238-4_3,Quan ChenMinyi Guo,2017,https://link.springer.com/chapter/10.1007/978-981-10-6238-4_3,Chapter
Compiling Low Depth Circuits for Practical Secure Computation,Computer Security – ESORICS 2016,,,,10.1007/978-3-319-45741-3_5,Niklas BuescherAndreas HolzerAlina WeberStefan Katzenbeisser,2016,https://link.springer.com/chapter/10.1007/978-3-319-45741-3_5,Conference paper
Botoxology,Botulinum Toxin for Asians,,,,10.1007/978-981-10-0204-5_1,Kyle K. Seo,2017,https://link.springer.com/chapter/10.1007/978-981-10-0204-5_1,Chapter
"BFCA<Emphasis FontCategory=""NonProportional"">+</Emphasis>: automatic synthesis of parallel code with TLS capabilities",The Journal of Supercomputing,,,,10.1007/s11227-016-1623-0,Sergio AldeaDiego R. LlanosArturo Gonzalez-Escribano,2016,https://link.springer.com/article/10.1007/s11227-016-1623-0,Article
When to Diversify,Automated Software Diversity,,,,10.1007/978-3-031-02346-0_4,Per LarsenStefan BrunthalerLucas DaviAhmad-Reza SadeghiMichael Franz,2016,https://link.springer.com/chapter/10.1007/978-3-031-02346-0_4,Chapter
Conflicting but close: Readers’ integration of information sources as a function of their disagreement,Memory & Cognition,,,,10.3758/s13421-016-0644-5,Gaston SauxAnne BrittLudovic Le BigotNicolas VibertDebora BurinJean-François Rouet,2016,https://link.springer.com/article/10.3758/s13421-016-0644-5,Article
Refactoring Tools and Their Kin,Grand Timely Topics in Software Engineering,,,,10.1007/978-3-319-60074-1_8,Friedrich Steimann,2017,https://link.springer.com/chapter/10.1007/978-3-319-60074-1_8,Conference paper
Automatic and Efficient Data Host-Device Communication for Many-Core Coprocessors,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-319-29778-1_11,Bin RenNishkam RaviYi YangMin FengGagan AgrawalSrimat Chakradhar,2016,https://link.springer.com/chapter/10.1007/978-3-319-29778-1_11,Conference paper
Optimizing CUDA code by kernel fusion: application on BLAS,The Journal of Supercomputing,,,,10.1007/s11227-015-1483-z,Jiří FilipovičMatúš MadzinJan FousekLuděk Matyska,2015,https://link.springer.com/article/10.1007/s11227-015-1483-z,Article
Programming Support for Future Parallel Architectures,Mathematical and Engineering Methods in Computer Science,,,,10.1007/978-3-319-29817-7_1,Siegfried Benkner,2016,https://link.springer.com/chapter/10.1007/978-3-319-29817-7_1,Conference paper
OpenMP as a High-Level Specification Language for Parallelism,"OpenMP: Memory, Devices, and Tasks",,,,10.1007/978-3-319-45550-1_11,Max GrossmanJun ShirakoVivek Sarkar,2016,https://link.springer.com/chapter/10.1007/978-3-319-45550-1_11,Conference paper
A parallel pattern for iterative stencil + reduce,The Journal of Supercomputing,,,,10.1007/s11227-016-1871-z,M. AldinucciM. DaneluttoM. DroccoP. KilpatrickC. MisaleG. Peretti PezziM. Torquati,2016,https://link.springer.com/article/10.1007/s11227-016-1871-z,Article
An Analysis of Public Clouds Elasticity in the Execution of Scientific Applications: a Survey,Journal of Grid Computing,,,,10.1007/s10723-016-9361-3,Guilherme GalanteLuis Carlos Erpen De BonaAntonio Roberto MuryBruno SchulzeRodrigo da Rosa Righi,2016,https://link.springer.com/article/10.1007/s10723-016-9361-3,Article
Porting Matlab Applications to High-Performance C++ Codes: CPU/GPU-Accelerated Spherical Deconvolution of Diffusion MRI Data,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-319-49583-5_49,Javier Garcia BlasManuel F. DolzJ. Daniel GarciaJesus CarreteroAlessandro DaducciYasser AlemanErick Jorge Canales-Rodriguez,2016,https://link.springer.com/chapter/10.1007/978-3-319-49583-5_49,Conference paper
Design and Preliminary Evaluation of Omni OpenACC Compiler for Massive MIMD Processor PEZY-SC,"OpenMP: Memory, Devices, and Tasks",,,,10.1007/978-3-319-45550-1_21,Akihiro TabuchiYasuyuki KimuraSunao ToriiHideo MatsufuruTadashi IshikawaTaisuke BokuMitsuhisa Sato,2016,https://link.springer.com/chapter/10.1007/978-3-319-45550-1_21,Conference paper
Comparative Analysis of OpenACC Compilers,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-319-49956-7_7,Daniel BarbaArturo Gonzalez-EscribanoDiego R. Llanos,2016,https://link.springer.com/chapter/10.1007/978-3-319-49956-7_7,Conference paper
Lazy Sequentialization for the Safety Verification of Unbounded Concurrent Programs,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-46520-3_12,Truc L. NguyenBernd FischerSalvatore La TorreGennaro Parlato,2016,https://link.springer.com/chapter/10.1007/978-3-319-46520-3_12,Conference paper
Exploiting Significance of Computations for Energy-Constrained Approximate Computing,International Journal of Parallel Programming,,,,10.1007/s10766-016-0409-6,Vassilis VassiliadisCharalampos ChaliosKonstantinos ParasyrisChristos D. AntonopoulosSpyros LalisNikolaos BellasHans VandierendonckDimitrios S. Nikolopoulos,2016,https://link.springer.com/article/10.1007/s10766-016-0409-6,Article
Towards the Implementation of a Source-to-Source Transformation Tool for CHR Operational Semantics,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-319-14125-1_9,Ghada FakhryNada SharafSlim Abdennadher,2014,https://link.springer.com/chapter/10.1007/978-3-319-14125-1_9,Conference paper
